Bandit,Reward,Algorithm
3,3.9136012453404923,EpsilonGreedy
3,1.961637640031208,EpsilonGreedy
3,4.385917400820844,EpsilonGreedy
3,6.186311904685888,EpsilonGreedy
3,4.910933865729502,EpsilonGreedy
3,5.501785973454095,EpsilonGreedy
3,4.169845518866802,EpsilonGreedy
3,5.67325814376508,EpsilonGreedy
3,3.32500329431242,EpsilonGreedy
3,3.5041155903168697,EpsilonGreedy
3,5.064213567863027,EpsilonGreedy
3,3.8781814082933996,EpsilonGreedy
3,3.684606769472558,EpsilonGreedy
3,6.035199092761097,EpsilonGreedy
3,3.8504616056108847,EpsilonGreedy
3,3.2831388054059345,EpsilonGreedy
3,3.161924856712622,EpsilonGreedy
3,3.894315817888871,EpsilonGreedy
3,3.732835524510249,EpsilonGreedy
3,4.720519713579012,EpsilonGreedy
3,6.944918469754949,EpsilonGreedy
3,3.7620452019765964,EpsilonGreedy
3,4.162955840892932,EpsilonGreedy
3,3.288314287979385,EpsilonGreedy
3,4.8788469205684954,EpsilonGreedy
3,4.174787272927035,EpsilonGreedy
3,4.8319297843898275,EpsilonGreedy
3,5.084812341588195,EpsilonGreedy
3,4.74930318277892,EpsilonGreedy
3,3.0012189446144606,EpsilonGreedy
3,4.077224530677396,EpsilonGreedy
3,3.6277876489251017,EpsilonGreedy
3,5.272116187736697,EpsilonGreedy
3,3.8215336001997673,EpsilonGreedy
3,2.815793173080195,EpsilonGreedy
3,3.717587251902922,EpsilonGreedy
3,4.97701162494406,EpsilonGreedy
3,3.7371625485777016,EpsilonGreedy
3,3.6313145587948528,EpsilonGreedy
3,3.088852200054884,EpsilonGreedy
3,4.521132943769665,EpsilonGreedy
3,4.431061012692667,EpsilonGreedy
3,3.5329511410051557,EpsilonGreedy
3,2.444897633730739,EpsilonGreedy
3,4.057484547053715,EpsilonGreedy
3,4.142105741030948,EpsilonGreedy
3,3.675046200665297,EpsilonGreedy
3,4.88546973471672,EpsilonGreedy
3,2.6775766208162404,EpsilonGreedy
3,4.328836812247707,EpsilonGreedy
3,3.7026467718284373,EpsilonGreedy
3,2.1421514381589652,EpsilonGreedy
3,5.267457522065554,EpsilonGreedy
3,2.628914093633717,EpsilonGreedy
3,3.2022883350715263,EpsilonGreedy
3,3.552657609545592,EpsilonGreedy
3,4.041635832342175,EpsilonGreedy
3,3.796923252534476,EpsilonGreedy
3,5.157101999570176,EpsilonGreedy
3,2.9588629547274365,EpsilonGreedy
3,5.281331274192246,EpsilonGreedy
3,4.828467809046094,EpsilonGreedy
3,4.065909708125605,EpsilonGreedy
3,3.3621377940417307,EpsilonGreedy
3,3.864487780392431,EpsilonGreedy
3,4.8348043584041624,EpsilonGreedy
3,6.166214815011731,EpsilonGreedy
3,4.725875969996348,EpsilonGreedy
3,5.133625209860963,EpsilonGreedy
3,5.034680093778908,EpsilonGreedy
3,4.652626002569862,EpsilonGreedy
3,3.1276789771724096,EpsilonGreedy
3,5.1785544577895255,EpsilonGreedy
3,3.715192830599911,EpsilonGreedy
3,3.828324666818922,EpsilonGreedy
3,4.417442297867296,EpsilonGreedy
3,4.501863817112733,EpsilonGreedy
3,3.6613663696012555,EpsilonGreedy
3,3.009627265821566,EpsilonGreedy
3,3.8635970763454597,EpsilonGreedy
3,4.054746850204746,EpsilonGreedy
3,4.913777287023838,EpsilonGreedy
3,5.129471850198996,EpsilonGreedy
3,3.7972591142836563,EpsilonGreedy
3,3.7053479773374507,EpsilonGreedy
3,3.5652467615273937,EpsilonGreedy
3,3.9864932344415003,EpsilonGreedy
3,2.945527468149759,EpsilonGreedy
3,3.056518902495031,EpsilonGreedy
3,5.041308357338061,EpsilonGreedy
3,2.7244971404124723,EpsilonGreedy
3,3.671990695264174,EpsilonGreedy
3,3.831454256054177,EpsilonGreedy
3,4.404036496589941,EpsilonGreedy
3,3.7066694867707857,EpsilonGreedy
3,5.167778760754015,EpsilonGreedy
3,2.0901768984378357,EpsilonGreedy
3,3.512900063918714,EpsilonGreedy
3,3.4614820184617994,EpsilonGreedy
3,3.8841216093796795,EpsilonGreedy
3,4.895775694379906,EpsilonGreedy
3,3.8731498320364057,EpsilonGreedy
3,5.288939266945572,EpsilonGreedy
3,4.254987126370038,EpsilonGreedy
3,2.908340022394373,EpsilonGreedy
3,3.1033773667051983,EpsilonGreedy
3,7.0833590980487156,EpsilonGreedy
3,2.2800110217618075,EpsilonGreedy
3,3.816332750104425,EpsilonGreedy
3,5.1351531404971364,EpsilonGreedy
3,5.435739047842915,EpsilonGreedy
3,2.601162122800128,EpsilonGreedy
3,4.500744171236804,EpsilonGreedy
3,5.8678816163245395,EpsilonGreedy
3,2.9797295164475717,EpsilonGreedy
3,4.300912400294366,EpsilonGreedy
3,3.2659472158457308,EpsilonGreedy
3,3.6953197216832576,EpsilonGreedy
3,1.9371552379494692,EpsilonGreedy
3,2.6143911735435665,EpsilonGreedy
3,5.495858032572578,EpsilonGreedy
3,3.650747991314855,EpsilonGreedy
3,3.9067160061120063,EpsilonGreedy
3,4.559805399741502,EpsilonGreedy
3,5.049130613173247,EpsilonGreedy
3,4.021578832138853,EpsilonGreedy
3,4.010733875403856,EpsilonGreedy
3,3.4185336809161897,EpsilonGreedy
3,3.1198371839816703,EpsilonGreedy
3,4.5971283574380974,EpsilonGreedy
3,4.133129599504182,EpsilonGreedy
3,4.16047406219395,EpsilonGreedy
3,3.5412579775407,EpsilonGreedy
3,5.362249759600964,EpsilonGreedy
3,2.3651612861463303,EpsilonGreedy
3,4.304064550481471,EpsilonGreedy
3,4.782224113210085,EpsilonGreedy
3,2.762707029005479,EpsilonGreedy
3,4.668108733242395,EpsilonGreedy
3,4.758554502468844,EpsilonGreedy
3,3.473608332199275,EpsilonGreedy
3,4.622108311027066,EpsilonGreedy
3,4.580791729861491,EpsilonGreedy
3,2.8274342098305008,EpsilonGreedy
3,2.1799581558240035,EpsilonGreedy
3,4.039985311269881,EpsilonGreedy
3,4.309937987050079,EpsilonGreedy
3,4.244192319304616,EpsilonGreedy
3,4.351340248444057,EpsilonGreedy
3,3.355416412919005,EpsilonGreedy
3,4.328621041381051,EpsilonGreedy
3,5.039516692641568,EpsilonGreedy
3,2.6266174241897096,EpsilonGreedy
3,4.098284478278221,EpsilonGreedy
3,4.530518616342432,EpsilonGreedy
3,4.255222870840702,EpsilonGreedy
3,5.3297309091040335,EpsilonGreedy
3,6.078313124052574,EpsilonGreedy
3,3.451045273632932,EpsilonGreedy
3,4.753139846244758,EpsilonGreedy
3,4.5484326129594415,EpsilonGreedy
3,3.421550139774044,EpsilonGreedy
3,2.6082169824211903,EpsilonGreedy
3,6.1445658470045625,EpsilonGreedy
3,4.308033724472019,EpsilonGreedy
3,3.34351125788632,EpsilonGreedy
3,5.049768889435403,EpsilonGreedy
3,3.8548922918916153,EpsilonGreedy
3,3.891788279463836,EpsilonGreedy
3,2.9662005895858643,EpsilonGreedy
3,2.385107462336597,EpsilonGreedy
3,5.752575921325517,EpsilonGreedy
3,4.272557200877356,EpsilonGreedy
3,4.728346519774288,EpsilonGreedy
3,3.2969361635555163,EpsilonGreedy
3,3.668709731972071,EpsilonGreedy
3,4.725413773890001,EpsilonGreedy
3,3.471976489252591,EpsilonGreedy
3,3.760889507442225,EpsilonGreedy
3,4.364757306691439,EpsilonGreedy
3,3.1236058463798786,EpsilonGreedy
3,1.9922249284397044,EpsilonGreedy
3,2.423069854474064,EpsilonGreedy
3,3.6236870761078954,EpsilonGreedy
3,4.259304123447739,EpsilonGreedy
3,4.315783079132398,EpsilonGreedy
3,5.648965548992313,EpsilonGreedy
3,4.572842943228831,EpsilonGreedy
3,3.418887547722617,EpsilonGreedy
3,3.5177411722601937,EpsilonGreedy
3,1.1645310713162766,EpsilonGreedy
3,2.6982357025059325,EpsilonGreedy
3,4.500237034045458,EpsilonGreedy
3,4.374600241583687,EpsilonGreedy
3,4.504396846131968,EpsilonGreedy
3,5.045226029725367,EpsilonGreedy
3,4.525481228957712,EpsilonGreedy
3,5.733516793287945,EpsilonGreedy
3,3.9125563631588105,EpsilonGreedy
3,4.887806798340676,EpsilonGreedy
3,4.360324435681588,EpsilonGreedy
3,3.839910286125328,EpsilonGreedy
3,4.395028523184139,EpsilonGreedy
3,5.0289970220132485,EpsilonGreedy
3,4.1380288814399355,EpsilonGreedy
3,4.195562045958738,EpsilonGreedy
3,3.127745628174508,EpsilonGreedy
3,3.0642196937774084,EpsilonGreedy
3,3.1827875506636474,EpsilonGreedy
3,5.557324054650256,EpsilonGreedy
3,3.9752271880193146,EpsilonGreedy
3,5.828909033189598,EpsilonGreedy
3,3.7912967746080732,EpsilonGreedy
3,6.3289842103901,EpsilonGreedy
3,2.8188344376729706,EpsilonGreedy
3,4.4791141638235,EpsilonGreedy
3,6.1738204817928395,EpsilonGreedy
3,3.4788869810601994,EpsilonGreedy
3,4.842353592300536,EpsilonGreedy
3,3.3715337071014693,EpsilonGreedy
3,4.826539347765827,EpsilonGreedy
3,4.611431989574321,EpsilonGreedy
3,2.309713913413998,EpsilonGreedy
3,2.6975293669860574,EpsilonGreedy
3,5.342406473443716,EpsilonGreedy
3,3.1572766815550883,EpsilonGreedy
3,4.0791396786814245,EpsilonGreedy
3,4.176944891143548,EpsilonGreedy
3,5.4972766559923425,EpsilonGreedy
3,4.897324719337951,EpsilonGreedy
3,4.362952017292269,EpsilonGreedy
3,3.4175970413779373,EpsilonGreedy
3,4.810091742999514,EpsilonGreedy
3,1.3752769494682568,EpsilonGreedy
3,3.4863528563133173,EpsilonGreedy
3,4.152722632064357,EpsilonGreedy
3,2.845143155651786,EpsilonGreedy
3,3.9850189371151465,EpsilonGreedy
3,4.383275997036526,EpsilonGreedy
3,3.726579128036758,EpsilonGreedy
3,2.6919273322787305,EpsilonGreedy
3,5.1447517488909345,EpsilonGreedy
3,4.946307096144808,EpsilonGreedy
3,3.000138218811715,EpsilonGreedy
3,4.027392471940692,EpsilonGreedy
3,3.2070556590120494,EpsilonGreedy
3,4.098151604831975,EpsilonGreedy
3,3.8831991034666067,EpsilonGreedy
3,2.5841138916158197,EpsilonGreedy
3,5.605621995903945,EpsilonGreedy
3,4.492403420448549,EpsilonGreedy
3,2.74281055450575,EpsilonGreedy
3,3.67508500064126,EpsilonGreedy
3,2.552272276768659,EpsilonGreedy
3,4.427277685613196,EpsilonGreedy
3,3.7231835601712606,EpsilonGreedy
3,2.378407240206185,EpsilonGreedy
3,4.754219361948011,EpsilonGreedy
3,3.1502339567323476,EpsilonGreedy
3,5.398812337816043,EpsilonGreedy
3,5.744993666352862,EpsilonGreedy
3,3.9647012165180353,EpsilonGreedy
3,4.442564108987378,EpsilonGreedy
3,4.568652974878301,EpsilonGreedy
3,4.744158813875943,EpsilonGreedy
3,5.133479519476291,EpsilonGreedy
3,5.725572335215141,EpsilonGreedy
3,3.247270161731122,EpsilonGreedy
3,3.497883822053555,EpsilonGreedy
3,1.6433434636805417,EpsilonGreedy
3,4.847389080026762,EpsilonGreedy
3,2.6684570838387938,EpsilonGreedy
3,4.218485774118971,EpsilonGreedy
3,3.1537009063680506,EpsilonGreedy
3,5.010863381158952,EpsilonGreedy
3,3.450759538013111,EpsilonGreedy
3,3.8025971910127305,EpsilonGreedy
3,4.386239859318987,EpsilonGreedy
3,5.926777795495754,EpsilonGreedy
3,3.2768854701795,EpsilonGreedy
3,4.8667333492319464,EpsilonGreedy
3,4.5070425822996985,EpsilonGreedy
3,3.1651172276148376,EpsilonGreedy
3,2.478237150209396,EpsilonGreedy
3,3.635191653244536,EpsilonGreedy
3,4.03081702007574,EpsilonGreedy
3,3.285153421906283,EpsilonGreedy
3,3.231820830656578,EpsilonGreedy
3,3.6779694683031865,EpsilonGreedy
3,4.527345870758028,EpsilonGreedy
3,2.764600505309886,EpsilonGreedy
3,3.345683534275773,EpsilonGreedy
3,4.669113205469892,EpsilonGreedy
3,6.012031019628991,EpsilonGreedy
3,3.76892212035249,EpsilonGreedy
3,4.73136763252006,EpsilonGreedy
3,3.3122462664849914,EpsilonGreedy
3,3.2591899152692987,EpsilonGreedy
3,2.7740302078402714,EpsilonGreedy
3,4.323125560983347,EpsilonGreedy
3,4.3497897488354536,EpsilonGreedy
3,4.964880782645991,EpsilonGreedy
3,3.5913210610359623,EpsilonGreedy
3,3.404936616808076,EpsilonGreedy
3,3.1240620746959693,EpsilonGreedy
3,4.323422166478603,EpsilonGreedy
3,4.535980918291306,EpsilonGreedy
3,1.5999200553150885,EpsilonGreedy
3,4.387463320151404,EpsilonGreedy
3,5.398621070413718,EpsilonGreedy
3,4.475627838512437,EpsilonGreedy
3,4.315584079826931,EpsilonGreedy
3,4.443527409366967,EpsilonGreedy
3,5.586938383967958,EpsilonGreedy
3,5.861528966363739,EpsilonGreedy
3,4.402745257394623,EpsilonGreedy
3,4.515117376716751,EpsilonGreedy
3,2.7405247819726526,EpsilonGreedy
3,4.149583462854185,EpsilonGreedy
3,5.15039792578972,EpsilonGreedy
3,3.7124949169403814,EpsilonGreedy
3,2.6833373071519135,EpsilonGreedy
3,6.308315366439144,EpsilonGreedy
3,4.53049359212916,EpsilonGreedy
3,3.458971909705113,EpsilonGreedy
3,4.009012109196536,EpsilonGreedy
3,5.262990954606162,EpsilonGreedy
3,2.910179827933058,EpsilonGreedy
3,3.7343149953092,EpsilonGreedy
3,4.7328486000879755,EpsilonGreedy
3,5.172282748118248,EpsilonGreedy
3,5.148111762501267,EpsilonGreedy
3,4.122626409893032,EpsilonGreedy
3,4.602015627266508,EpsilonGreedy
3,5.142597236401911,EpsilonGreedy
3,3.643189698288108,EpsilonGreedy
3,6.626833613179592,EpsilonGreedy
3,5.156417883313484,EpsilonGreedy
3,5.009815315967405,EpsilonGreedy
3,2.914395865677357,EpsilonGreedy
3,1.7286200629916224,EpsilonGreedy
3,3.0437598944843565,EpsilonGreedy
3,3.8872615854735173,EpsilonGreedy
3,1.4190499476424336,EpsilonGreedy
3,4.046808045200135,EpsilonGreedy
3,3.2173714854002995,EpsilonGreedy
3,3.8670384495726524,EpsilonGreedy
3,4.381852897728717,EpsilonGreedy
3,3.954895379255183,EpsilonGreedy
3,2.759955496951443,EpsilonGreedy
3,4.42566813600499,EpsilonGreedy
3,3.5436021999664624,EpsilonGreedy
3,4.614394677239783,EpsilonGreedy
3,4.57837339739223,EpsilonGreedy
3,3.124704160637849,EpsilonGreedy
3,3.555704112351003,EpsilonGreedy
3,3.866677898112697,EpsilonGreedy
3,4.259063900233227,EpsilonGreedy
3,3.941035257394319,EpsilonGreedy
3,5.3409952083899555,EpsilonGreedy
3,4.2823092299607595,EpsilonGreedy
3,1.7706115752607694,EpsilonGreedy
3,6.249627240559734,EpsilonGreedy
3,2.721332690608362,EpsilonGreedy
3,4.849082160486266,EpsilonGreedy
3,2.3440293868059356,EpsilonGreedy
3,4.478590063567021,EpsilonGreedy
3,2.354816415840867,EpsilonGreedy
3,4.50964503391017,EpsilonGreedy
3,3.7548822764058323,EpsilonGreedy
3,4.498890767313443,EpsilonGreedy
3,5.918066833417308,EpsilonGreedy
3,3.1827163105181766,EpsilonGreedy
3,4.607602903214254,EpsilonGreedy
3,3.9636369718201,EpsilonGreedy
3,3.04511086368207,EpsilonGreedy
3,4.7194156738568065,EpsilonGreedy
3,6.056687570387571,EpsilonGreedy
3,3.681420070224637,EpsilonGreedy
3,3.257996524633084,EpsilonGreedy
3,2.8626864756824357,EpsilonGreedy
3,3.8958211681119153,EpsilonGreedy
3,5.698377857420202,EpsilonGreedy
3,5.9824381556098105,EpsilonGreedy
3,2.943405200381007,EpsilonGreedy
3,2.8112382289494207,EpsilonGreedy
3,5.671013210436054,EpsilonGreedy
3,3.828882160855871,EpsilonGreedy
3,4.019181061469598,EpsilonGreedy
3,3.511611418532061,EpsilonGreedy
3,5.13268105580531,EpsilonGreedy
3,3.5925300006139747,EpsilonGreedy
3,4.054238849726313,EpsilonGreedy
3,2.7428469095039656,EpsilonGreedy
3,4.039970044648306,EpsilonGreedy
3,4.457020265549726,EpsilonGreedy
3,3.069586957472784,EpsilonGreedy
3,3.8475200425353795,EpsilonGreedy
3,3.353583783365409,EpsilonGreedy
3,5.024151327401523,EpsilonGreedy
3,3.5555514187547117,EpsilonGreedy
3,4.476305135546648,EpsilonGreedy
3,4.083230003930539,EpsilonGreedy
3,4.144353143533609,EpsilonGreedy
3,3.8993115238651592,EpsilonGreedy
3,3.6919913979368832,EpsilonGreedy
3,2.9540110530301265,EpsilonGreedy
3,1.9915035678379809,EpsilonGreedy
3,4.168897226980703,EpsilonGreedy
3,3.7043209038885467,EpsilonGreedy
3,4.27758815644582,EpsilonGreedy
3,2.5886369061904553,EpsilonGreedy
3,3.7699638671877924,EpsilonGreedy
3,3.5360295440725547,EpsilonGreedy
3,3.4132795279482844,EpsilonGreedy
3,2.529638669855805,EpsilonGreedy
3,4.586069339072993,EpsilonGreedy
3,3.3338138516083147,EpsilonGreedy
3,4.102994233536908,EpsilonGreedy
3,4.4966189713383855,EpsilonGreedy
3,3.9845414502475327,EpsilonGreedy
3,4.898582245420151,EpsilonGreedy
3,4.237951021465965,EpsilonGreedy
3,3.571101969095351,EpsilonGreedy
3,3.3368691304124027,EpsilonGreedy
3,2.9001444262856433,EpsilonGreedy
3,3.463095714869241,EpsilonGreedy
3,4.272631887894193,EpsilonGreedy
3,5.145771056510651,EpsilonGreedy
3,2.500740237786433,EpsilonGreedy
3,2.339138337456943,EpsilonGreedy
3,6.000358495091756,EpsilonGreedy
3,3.42443817925181,EpsilonGreedy
3,3.998835173240158,EpsilonGreedy
3,4.992111738683071,EpsilonGreedy
3,4.400104574665837,EpsilonGreedy
3,3.596066571855664,EpsilonGreedy
3,4.04332591644773,EpsilonGreedy
3,4.562110854430486,EpsilonGreedy
3,3.8403611169008847,EpsilonGreedy
3,0.8981054859782276,EpsilonGreedy
3,4.171081761747607,EpsilonGreedy
3,3.7194323153458733,EpsilonGreedy
3,4.729054045042163,EpsilonGreedy
3,4.411067432413857,EpsilonGreedy
3,3.5618288485185428,EpsilonGreedy
3,4.442415789425223,EpsilonGreedy
3,3.2829630404195833,EpsilonGreedy
3,1.8699259575293206,EpsilonGreedy
3,5.2096418032331275,EpsilonGreedy
3,4.198601410795264,EpsilonGreedy
3,2.984811464793512,EpsilonGreedy
3,3.6936187269868643,EpsilonGreedy
3,4.693271854589456,EpsilonGreedy
3,3.1713138250064983,EpsilonGreedy
3,4.896572527398797,EpsilonGreedy
3,2.1679408507278826,EpsilonGreedy
3,4.254209020720565,EpsilonGreedy
3,4.82220884770353,EpsilonGreedy
3,4.193868972631363,EpsilonGreedy
3,2.9778704699339977,EpsilonGreedy
3,4.468353201948922,EpsilonGreedy
3,4.822377857999995,EpsilonGreedy
3,3.013025510954991,EpsilonGreedy
3,3.6273722996063134,EpsilonGreedy
3,6.475254153221739,EpsilonGreedy
3,4.711668056293432,EpsilonGreedy
3,3.441409798448083,EpsilonGreedy
3,1.906914693905239,EpsilonGreedy
3,3.946368844151216,EpsilonGreedy
3,3.7636810313159703,EpsilonGreedy
3,4.524974589585929,EpsilonGreedy
3,2.121260033194064,EpsilonGreedy
3,4.0169819161944105,EpsilonGreedy
3,4.793381560789987,EpsilonGreedy
3,2.2949546538338312,EpsilonGreedy
3,3.3141446276815527,EpsilonGreedy
3,4.863046778271899,EpsilonGreedy
3,4.371812252737459,EpsilonGreedy
3,4.007297117870105,EpsilonGreedy
3,4.878772229327957,EpsilonGreedy
3,2.826447168246661,EpsilonGreedy
3,3.751555940550436,EpsilonGreedy
3,6.162477194149646,EpsilonGreedy
3,3.9960615989756874,EpsilonGreedy
3,4.7647481574068795,EpsilonGreedy
3,3.8876918874122377,EpsilonGreedy
3,2.9328682046599592,EpsilonGreedy
3,3.6405229473004908,EpsilonGreedy
3,3.113505857640895,EpsilonGreedy
3,4.319584820007885,EpsilonGreedy
3,4.124369110627136,EpsilonGreedy
3,4.127717150463026,EpsilonGreedy
3,5.8884547234235205,EpsilonGreedy
3,5.046016593278701,EpsilonGreedy
3,3.6362499621806657,EpsilonGreedy
3,3.4955414760670744,EpsilonGreedy
3,4.5627631184658615,EpsilonGreedy
3,3.7954535909876057,EpsilonGreedy
3,3.37503225785437,EpsilonGreedy
3,3.076216550027959,EpsilonGreedy
3,4.8388929971620005,EpsilonGreedy
3,5.011598359555933,EpsilonGreedy
3,3.8334860151010703,EpsilonGreedy
3,4.402895758504373,EpsilonGreedy
3,5.825588483809879,EpsilonGreedy
3,4.448396434191991,EpsilonGreedy
3,2.766166092591593,EpsilonGreedy
3,4.678777923125914,EpsilonGreedy
3,2.310826122711436,EpsilonGreedy
3,4.096529451633329,EpsilonGreedy
3,4.443488338860742,EpsilonGreedy
3,4.324967670602809,EpsilonGreedy
3,4.3506530209929055,EpsilonGreedy
3,4.018489196674513,EpsilonGreedy
3,5.4973659700690645,EpsilonGreedy
3,3.301652477935274,EpsilonGreedy
3,2.8984371858004403,EpsilonGreedy
3,5.043440800753412,EpsilonGreedy
3,5.646163487853277,EpsilonGreedy
3,4.305416464213862,EpsilonGreedy
3,1.9150789912068045,EpsilonGreedy
3,3.9445735171700758,EpsilonGreedy
3,4.348015438626211,EpsilonGreedy
3,4.333158927874406,EpsilonGreedy
3,3.291369632905277,EpsilonGreedy
3,3.8953545379518526,EpsilonGreedy
3,4.622430408156679,EpsilonGreedy
3,3.5608989392240917,EpsilonGreedy
3,6.983602667496761,EpsilonGreedy
3,4.8732524083010595,EpsilonGreedy
3,4.844704646694521,EpsilonGreedy
3,2.8719043095480012,EpsilonGreedy
3,2.927429304078964,EpsilonGreedy
3,2.268524921972755,EpsilonGreedy
3,5.226057518108596,EpsilonGreedy
3,3.595725415010132,EpsilonGreedy
3,5.881382601859642,EpsilonGreedy
3,2.94851346625674,EpsilonGreedy
3,3.2795866829643536,EpsilonGreedy
3,4.344158997264372,EpsilonGreedy
3,5.717952070692426,EpsilonGreedy
3,3.441956219038984,EpsilonGreedy
3,5.269592811367047,EpsilonGreedy
3,1.59044979877027,EpsilonGreedy
3,4.041615368044776,EpsilonGreedy
3,3.2077687655683453,EpsilonGreedy
3,5.355895345650991,EpsilonGreedy
3,2.9522135276803922,EpsilonGreedy
3,4.695708063935904,EpsilonGreedy
3,4.718216609164132,EpsilonGreedy
3,3.1142788232256877,EpsilonGreedy
3,4.798042693381923,EpsilonGreedy
3,4.867906024332528,EpsilonGreedy
3,2.7795016619314667,EpsilonGreedy
3,4.080270241804008,EpsilonGreedy
3,5.8285855195522025,EpsilonGreedy
3,4.665136494002495,EpsilonGreedy
3,3.2789112430408593,EpsilonGreedy
3,3.886467762060394,EpsilonGreedy
3,4.165187435648405,EpsilonGreedy
3,0.71154094877829,EpsilonGreedy
3,5.2755502636745994,EpsilonGreedy
3,1.9052327077142945,EpsilonGreedy
3,1.9941025917161062,EpsilonGreedy
3,4.101156241960614,EpsilonGreedy
3,6.5962064964780645,EpsilonGreedy
3,3.118852487805513,EpsilonGreedy
3,3.1588062899148364,EpsilonGreedy
3,5.013782290410031,EpsilonGreedy
3,4.06257994428305,EpsilonGreedy
3,3.7168458832665325,EpsilonGreedy
3,5.195611886021815,EpsilonGreedy
3,5.105939533823454,EpsilonGreedy
3,5.273089354527902,EpsilonGreedy
3,3.7705964994730494,EpsilonGreedy
3,3.515371432694327,EpsilonGreedy
3,4.504606425252492,EpsilonGreedy
3,5.129588346513597,EpsilonGreedy
3,2.686755328147388,EpsilonGreedy
3,3.8651788807667087,EpsilonGreedy
3,5.5473328981131695,EpsilonGreedy
3,3.5245588525608986,EpsilonGreedy
3,3.237523912619292,EpsilonGreedy
3,4.060901742802609,EpsilonGreedy
3,5.563073582596542,EpsilonGreedy
3,3.551601860750069,EpsilonGreedy
3,3.319026211087586,EpsilonGreedy
3,2.408256899149772,EpsilonGreedy
3,5.529312385448746,EpsilonGreedy
3,2.918197670356874,EpsilonGreedy
3,2.1182703423591422,EpsilonGreedy
3,2.2264719737133145,EpsilonGreedy
3,2.8212818860866924,EpsilonGreedy
3,4.194952997283708,EpsilonGreedy
3,2.2775030509821566,EpsilonGreedy
3,4.015006930370216,EpsilonGreedy
3,2.952245899290337,EpsilonGreedy
3,3.1817978069117263,EpsilonGreedy
3,5.183785678356024,EpsilonGreedy
3,6.5371175029379796,EpsilonGreedy
3,2.9247999294631075,EpsilonGreedy
3,3.64657907718481,EpsilonGreedy
3,4.047670480183927,EpsilonGreedy
3,3.8110053516605698,EpsilonGreedy
3,2.29931449725916,EpsilonGreedy
3,3.9429652174353467,EpsilonGreedy
3,4.094451432392362,EpsilonGreedy
3,5.200846692375565,EpsilonGreedy
3,3.664257223513295,EpsilonGreedy
3,3.7326170306836235,EpsilonGreedy
3,5.036654452142262,EpsilonGreedy
3,4.90067475099246,EpsilonGreedy
3,4.8025641659101765,EpsilonGreedy
3,4.230856973794431,EpsilonGreedy
3,3.551702463077439,EpsilonGreedy
3,2.8823997439956774,EpsilonGreedy
3,5.495212302244978,EpsilonGreedy
3,3.8763121944751835,EpsilonGreedy
3,3.7237189589221455,EpsilonGreedy
3,4.6855564287179075,EpsilonGreedy
3,3.250792496638918,EpsilonGreedy
3,5.014019845097502,EpsilonGreedy
3,3.6800415515731757,EpsilonGreedy
3,2.9929420164874734,EpsilonGreedy
3,3.4985696597733917,EpsilonGreedy
3,4.334756398142245,EpsilonGreedy
3,3.02072208838562,EpsilonGreedy
3,3.197720063377382,EpsilonGreedy
3,4.123433048458908,EpsilonGreedy
3,3.192757161254953,EpsilonGreedy
3,4.267581264542276,EpsilonGreedy
3,1.8276414301487582,EpsilonGreedy
3,2.4354995267192825,EpsilonGreedy
3,1.8479126012052682,EpsilonGreedy
3,5.514207535676643,EpsilonGreedy
3,4.368617232953188,EpsilonGreedy
3,3.661358314921455,EpsilonGreedy
3,5.106899985593227,EpsilonGreedy
3,3.232147370895147,EpsilonGreedy
3,2.52695204455384,EpsilonGreedy
3,3.76092987567875,EpsilonGreedy
3,3.554714442078875,EpsilonGreedy
3,3.5606684109978692,EpsilonGreedy
3,5.125395714706416,EpsilonGreedy
3,3.8291271966434053,EpsilonGreedy
3,3.140286901104311,EpsilonGreedy
3,4.86935666053747,EpsilonGreedy
3,3.3787216561424493,EpsilonGreedy
3,2.444280266393644,EpsilonGreedy
3,3.598832853817079,EpsilonGreedy
3,4.1469466358687415,EpsilonGreedy
3,4.251616424033974,EpsilonGreedy
3,4.102624412309476,EpsilonGreedy
3,4.437053831260853,EpsilonGreedy
3,3.2454071835183447,EpsilonGreedy
3,3.3617662564383215,EpsilonGreedy
3,4.545581738605045,EpsilonGreedy
3,2.907949051313567,EpsilonGreedy
3,2.306223476421519,EpsilonGreedy
3,4.498400019800057,EpsilonGreedy
3,3.7138969936348216,EpsilonGreedy
3,4.674638555038049,EpsilonGreedy
3,3.6057255955269776,EpsilonGreedy
3,2.8831664799724326,EpsilonGreedy
3,4.178784130850469,EpsilonGreedy
3,3.6405273661256574,EpsilonGreedy
3,4.308642531506382,EpsilonGreedy
3,3.881832154239562,EpsilonGreedy
3,4.063009662327674,EpsilonGreedy
3,5.218913702448436,EpsilonGreedy
3,2.5672259634341725,EpsilonGreedy
3,3.0782827958280032,EpsilonGreedy
3,3.9013832597312637,EpsilonGreedy
3,2.6511444668152766,EpsilonGreedy
3,3.782466247334109,EpsilonGreedy
3,3.0700930772617454,EpsilonGreedy
3,2.0541376986750546,EpsilonGreedy
3,3.7688020994544993,EpsilonGreedy
3,4.257956975043484,EpsilonGreedy
3,3.282200114498797,EpsilonGreedy
3,5.211718761929908,EpsilonGreedy
3,3.709497924498887,EpsilonGreedy
3,5.354847138091415,EpsilonGreedy
3,5.081045719342129,EpsilonGreedy
3,5.586845785792895,EpsilonGreedy
3,4.353082163000337,EpsilonGreedy
